Id,Label,TotalCommits,TotalIssues,TotalPullRequests,PublicRepos
2950,augustojulio,0,0,0,17
2951,thiagobc2,0,0,0,15
2952,diegodsgarcia,2,0,1,45
2953,dougmbarcellos,66,7,1,19
2954,felipemv13,0,0,0,26
2955,paulohenriqgoes,6,0,0,13
2956,andersoncomar,1,0,0,51
2957,luankevinferreira,1,0,2,29
2958,hcbarbosa,0,0,0,34
2959,BruAndreo,176,0,5,26
2960,andreLSantini,0,0,0,29
2961,viniciusrcarvalho,0,0,0,38
2962,lazaro-coutinho,3,0,0,7
2963,RafaelVianaCunha,0,0,0,43
2964,leandrohv,22,0,2,89
2965,mgustavocoder,53,0,0,26
2966,igorlucas,2,0,0,44
2967,evandroaugusto,0,0,0,17
2968,leonardomartins777,11,0,0,16
2969,thiagolsfortunato,27,2,0,61
2970,lbernardomaia,0,0,0,18
2971,Yuridsm,280,3,3,32
2972,EnricoJohn,0,0,0,18
2973,RamonFrancisco,0,0,0,33
2974,WendelMartimiano,3,0,0,5
2975,icarcal,0,0,0,67
2976,LeoPeres,0,0,0,26
2977,AugustoMarcelo,140,0,0,105
2978,mathiasfc,14,0,0,47
2979,filipe-freitas,0,0,0,17
2980,marcommas,0,0,0,4
2981,luiztsmelo,37,0,0,13
2982,leonardopliski,1,1,1,32
2983,gabrielsouzasys,3,0,1,134
2984,Wexnaoz,11,0,0,1
2985,RafaelaMachado,6,0,2,7
2986,adrianorosaferreira,0,0,0,58
2987,tkreque,1,0,0,13
2988,ElisaAlencar,0,0,0,2
2989,GladisonRibeiro,0,0,0,21
2990,eliabefranca,148,0,1,35
2991,dyganar,0,0,0,30
2992,danielcr10,0,0,0,27
2993,mikemajesty,251,1,6,93
2994,ericquadros,0,0,0,14
2995,adrianowy,6,0,0,15
2996,diegodulval,0,0,1,61
2997,israeldesigner,68,0,0,39
2998,mateustudeia,1,0,0,19
2999,luismendes070,514,8,4,650
3000,GabrielMaziero,15,0,1,31
3001,DJhova,2,0,0,5
3002,wernerjr,0,0,0,36
3003,betiol,19,0,0,63
3004,joaopaulolndev,0,0,0,15
3005,jciterceros,93,0,0,22
3006,thiagokpelo,0,0,0,43
3007,kleberapsilva,1,0,0,181
3008,margelperetto,0,0,0,19
3009,BrunoRM,14,1,0,6
3010,carguimaraes,0,0,0,18
3011,leosdesousa,0,0,0,2
3012,LuanaOrnelas,0,0,0,0
3013,adamfoerster,0,0,0,46
3014,jdiefenbach83,6,0,0,71
3015,faustobenini,7,0,0,36
3016,evandojunior,0,0,0,97
3017,jhosefmarks,390,0,0,32
3018,ruhimahajan,0,0,0,3
3019,raphael4ndrade,10,0,0,37
3020,alisonbuss,4,0,0,39
3021,tharyckgusmao,44,0,1,43
3022,mauriney,0,0,0,17
3023,diegopassos,0,0,0,5
3024,pcamarajr,45,2,5,26
3025,marcosanascimento,0,0,0,0
3026,lucaspedroso26,0,0,0,3
3027,marcotterra,33,0,1,42
3028,filipepiresucnb,0,0,0,0
3029,willangelico,0,1,0,33
3030,Rafaelss85,0,0,0,4
3031,phfontess,0,0,0,0
3032,aoaristides,28,0,3,124
3033,Rossalli,0,0,0,29
3034,rrfaria,8,5,0,42
3035,diegolisboajj,25,1,0,91
3036,tchaguitos,12,6,8,34
3037,wharley,0,0,0,60
3038,RCristiano,64,0,1,37
3039,rafaelss95,3,0,0,32
3040,diogosatdl88,0,0,0,0
3041,Itacorubi,0,0,0,3
3042,wh1t3h47,47,2,1,52
3043,JhonatanGarcia92,8,0,0,56
3044,naaataliaazevedo,24,11,1,33
3045,claudineyqr,159,4,0,15
3046,santo-ti,202,0,28,58
3047,jonasemanuel,2,0,2,9
3048,JeanLLopes,9,0,0,174
3049,lmtome,0,0,0,4
3050,esbnet,596,22,80,151
3051,anilsonlopes-zz,0,0,0,6
3052,wilsonazer,0,0,0,39
3053,BavarescoM,19,0,0,14
3054,hganaqui,0,0,0,8
3055,costajoaohenrique,0,0,0,39
3056,claudaniloxavier,0,0,0,8
3057,gabrielrbarbosa,40,9,19,34
3058,EduardoMoraesRitter,20,0,0,97
3059,edgardlopes,48,0,1,47
3060,brunooomelo,316,42,22,20
3061,jeidison,28,0,2,9
3062,LucasManerich,20,0,0,10
3063,adnux,0,0,0,25
3064,josiasmaceda,0,0,0,26
3065,LauberWillian,7,0,0,77
3066,luiscamposjr,0,0,0,4
3067,brunoravanhani,0,0,0,12
3068,dawanlago,58,8,22,13
3069,wilsonurco,0,0,0,19
3070,leonardosdias,5,5,0,44
3071,adrianostankewicz,27,0,0,27
3072,vincenzovgn,0,0,13,5
3073,Ricardo2700324,92,0,0,29
3074,pedroafonsoms,2,0,0,9
3075,tiaghoalves,0,0,0,28
3076,JoaoGabrielAmaral,0,0,0,4
3077,danieliraja,7,0,0,17
3078,TalesAlmeida,0,0,0,8
3079,gab0gomes,1,0,0,48
3080,guijacobsen,0,0,0,17
3081,rafaelrddc,0,0,0,1
3082,julynhaprado,0,0,0,0
3083,milagloria,0,0,0,3
3084,RodrigoKM,0,0,0,11
3085,edneyRoldao,33,0,0,104
3086,ivansantos1189,0,0,0,25
3087,vinicius91carvalho,2,0,0,40
3088,RafaelRNunes,0,0,0,9
3089,stgonzales,60,0,1,43
3090,Adersonrocha,0,0,0,9
3091,everaldojunior,0,0,0,6
3092,rvsfara,151,0,2,22
3093,EllaineSilva,0,0,0,2
3094,m2rcyo,0,0,0,26
3095,maximoarthur,0,0,0,0
3096,hsfvieira,2,0,0,27
3097,raulfdm,803,56,544,61
3098,edson-nascimento,0,2,1,5
3099,iramarfalcao,19,0,0,77
3100,brendollourencon,7,0,0,15
3101,duartejean,0,0,0,5
3102,dimiantoni,0,0,1,33
3103,emersonjds,320,0,20,89
3104,Daniel-iel,55,1,4,12
3105,rogeriodelphi,185,0,25,92
3106,fredfaleiro,0,0,0,10
3107,vagnersabadi,1,0,0,93
3108,AndreLucasrs,2,1,0,30
3109,danilocf,0,0,0,2
3110,robsonkades,16,0,1,57
3111,GustavoMaritan,0,0,0,42
3112,joaoabrodrigues,0,0,0,52
3113,hygorzorak,18,0,2,27
3114,bbbbruni,0,0,0,35
3115,GuilhermeVitorino,1,0,0,34
3116,AmaralDR,38,13,0,32
3117,AlexAvila,0,0,0,5
3118,davidalves1,79,3,11,236
3119,FcoJunior,20,0,0,34
3120,thelunardi,4,0,0,22
3121,m0rp43us,20,2,4,150
3122,matheus4lves,182,0,0,75
3123,valcinei,1,0,0,55
3124,andrevargas,0,0,0,76
3125,RicardoPieroni,4,0,0,10
3126,maykonlf,0,0,0,48
3127,matheuscaet,4,0,0,19
3128,wesleyfuchter,36,0,3,16
3129,CristianoMCon,21,0,1,2
3130,DotAmzi,0,0,0,18
3131,rhuancoder,43,0,4,33
3132,estudovt,0,0,0,2
3133,onhernandes,88,5,2,67
3134,igorjm,180,0,0,120
3135,SouzaVanessaMello,0,0,0,1
3136,gmenti,0,0,0,84
3137,alisson-acioli,7,2,1,7
3138,fcidade,126,0,1,86
3139,filipecanatto,0,0,0,12
3140,oeduardoal,36,1,2,82
3141,marcoswborges,0,0,0,7
3142,fernandohre,12,1,0,24
3143,samaronesalles,0,0,0,7
3144,m2tx,27,0,0,7
3145,felipeduarte26,24,0,0,5
3146,daniellucindo,0,0,0,11
3147,fjedi9,2,0,0,57
3148,buratoLucas,0,0,0,0
3149,Fabio1984,2,0,0,3
3150,gabslopesdev,36,0,0,10
3151,richardccosta,0,0,0,6
3152,marciovz,419,6,0,67
3153,mmgoncalves,72,0,25,73
3154,malaquiasd,0,0,0,1
3155,bhborges,22,0,3,14
3156,lukaz-sampaio,11,0,5,16
3157,natansevero,2,0,0,111
3158,ruiblaese,0,0,0,65
3159,RodrigoVieira14,0,0,0,17
3160,gsamama,4,0,0,22
3161,helciodasilva,0,3,0,71
3162,HelioSilva,9,0,1,69
3163,ferrgo,1,0,0,22
3164,iagoneres,0,0,0,27
3165,mauricio-ms,224,0,7,33
3166,devarthurribeiro,105,1,0,77
3167,Evertonnrb,4,0,0,130
3168,gilsonviana,44,1,0,35
3169,pablozaniolo,0,0,0,9
3170,henriquechaves,2,0,0,51
3171,feekosta,2,0,0,8
3172,mauricio-cantu,8,0,0,45
3173,rodrigocandido,0,0,0,5
3174,junioraraujo,0,0,0,2
3175,dallington,3,0,0,95
3176,wesdeveloper,36,0,0,31
3177,thiagolavor,17,0,0,29
3178,Dcerverizzo,54,0,1,95
3179,renanfneves,117,4,0,25
3180,walesl04,6,0,0,25
3181,vitoribeiro00,4,0,0,9
3182,LenonBordini,4,1,0,4
3183,bjsavino,0,0,0,22
3184,Hank-wood,0,0,0,422
3185,leozincar,0,0,0,1
3186,rcamine,3,0,0,1
3187,AlicioCunha,0,0,0,33
3188,jersonjanke,0,0,0,43
3189,ValterNeto9,0,0,0,31
3190,luanfsf,8,0,0,15
3191,filipecancio,365,16,19,180
3192,pedropagotto,9,1,1,44
3193,lourenco-rs,0,0,0,33
3194,rafaeldso,21,0,0,50
3195,pyymenta,0,1,0,53
3196,jorgeLucasADS,0,0,0,2
3197,wilermoraes,4,0,0,14
3198,IranEduardo,0,0,0,5
3199,mfcarneiro,2,0,2,36
3200,marcusdacoregio,1065,597,19,37
3201,rnadomingos,313,0,0,17
3202,fernandofsouza,4,0,0,23
3203,marcelogbastos,0,0,0,24
3204,devzolo,50,0,1,42
3205,VinicSilva,44,0,0,33
3206,gabrieluizramos,157,0,4,68
3207,bquerino,0,0,0,32
3208,MuriloEduardo,304,0,3,90
3209,AlexLeko,0,0,0,33
3210,leonardofs,30,0,0,40
3211,GuilhermeAlbert,11,0,1,4
3212,pabanjos,0,0,0,10
3213,allangf,0,0,0,3
3214,L30NN3L,0,0,0,30
3215,RaelSantos,0,0,0,8
3216,anderson-vieira,0,0,0,2
3217,sistemaon,621,0,0,28
3218,matheuspavin,0,0,0,24
3219,leonardosposina,0,0,0,37
3220,wesleyosantos91,55,0,4,41
3221,alexandredavi,2,0,1,23
3222,BrunoSouzaPicinini,25,0,0,36
3223,rodrifarias,1,0,0,5
3224,neandher,1,0,0,37
3225,henriquenbf,0,0,0,9
3226,matheuspiaui,0,0,0,35
3227,gustavoquinalha,31,0,0,319
3228,rafaeldmpacheco,0,0,0,0
3229,felipetomm,0,0,0,22
3230,lucsoliveira,31,2,6,28
3231,Hirley,0,0,0,0
3232,ClovisGargione,0,0,0,13
3233,rafaeltivinicius,0,0,0,7
3234,farleybsd,203,1,0,100
3235,LexGalante,3,0,0,71
3236,viniciusmenezes,0,0,0,5
3237,tiagomenegaz,0,0,0,26
3238,npsouza,4,0,0,27
3239,erandirjunior,35,0,0,59
3240,diegosmrz,2,0,2,27
3241,ucavalcante,4,0,0,25
3242,ezeqgarcia,0,0,0,0
3243,muriloaraujo,0,0,0,0
3244,cleytongama,43,0,0,73
3245,bruckmann,153,0,0,41
3246,EAzv,0,0,0,12
3247,jeffersoncechinel,1,1,1,41
3248,michelthomas,0,0,0,15
3249,diogofaria73,35,1,9,6
3250,helderjose,0,0,0,16
3251,guilhermefsousa,0,0,0,7
3252,igormjq,0,0,0,23
3253,WallisonStorck,53,0,0,25
3254,RodrigoFrancaBR,64,0,0,64
3255,gabrielnevess,1,0,0,88
3256,edsonmsantos,0,0,0,12
3257,wanderporto,0,0,0,14
3258,phaelmoraes,0,0,0,5
3259,franciscocfreire,52,0,0,61
3260,andbs,0,0,0,2
3261,gumiranda,5,1,5,76
3262,alannaidon,6,3,6,4
3263,welbertwpg,1,0,1,2
3264,pedrodiascastro,0,0,0,8
3265,GiovaneVerbinnen,1,0,0,87
3266,omariosouto,459,2,126,336
3267,mtAlves,0,0,0,22
3268,nathalials,0,0,0,16
3269,JoseTheodoro,4,0,0,1
3270,igoreineck,0,0,0,29
3271,Edmundo92,1,0,1,63
3272,moraesdaniel,17,0,13,20
3273,kaiorr,2,0,0,68
3274,vandersonmaroni,5,0,0,42
3275,wesleyav,201,0,1,86
3276,higoncesar,2,0,0,28
3277,vitomlpereira,0,0,0,5
3278,DanielBrito,74,2,0,45
3279,Ricardo-Costa,111,1,0,56
3280,legimenes,56,0,0,12
3281,GabrielBibiano,1,0,1,48
3282,chopinhead,0,0,0,1
3283,jotavioms,0,0,0,14
3284,luis4riel,9,0,0,13
3285,vctormb,58,5,4,14
3286,cjsjtec,0,0,0,26
3287,glauroqj,51,0,11,47
3288,yovanycunha,46,0,9,65
3289,samuelsilvadev,372,0,43,122
3290,vitocaio,2,0,1,16
3291,kavim,27,1,0,26
3292,deglier,42,1,0,57
3293,quieterkali,0,0,0,16
3294,regisoda,0,0,0,21
3295,victorhigaki,46,0,0,50
3296,MauricioGuedes,0,0,0,4
3297,NicolasMatheus,3,0,0,21
3298,kaduart,0,0,0,17
3299,andrelucasti,211,0,0,38
3300,LucasLLLS,0,0,0,35
3301,gustavocj,0,0,0,0
3302,jeffersoncarrenho,0,0,0,20
3303,rodrigocichetto,1,0,0,19
3304,jediazzi,0,0,0,14
3305,rafaelfborges,0,0,0,76
3306,fzancanaro,0,0,0,44
3307,adriangrahl,3,0,0,51
3308,concopetti,0,0,0,3
3309,codelogan,0,0,0,1
3310,RichardPinheiro,0,0,0,47
3311,rfavero,0,0,0,0
3312,rafazx,11,0,3,27
3313,isaiasgomes,0,0,0,9
3314,jorgesebastiao,5,0,2,13
3315,CGachido,10,0,1,59
3316,gufonsecaa,0,0,0,2
3317,devigor,36,1,0,24
3318,simonsan,0,0,0,589
3319,flribeiro,8,0,3,17
3320,mvcampos,0,0,0,0
3321,guilhermefrancisquini,0,0,0,32
3322,Luizgpp,0,2,0,51
3323,JohnLatties,0,0,0,85
3324,MauroTChaves,0,0,0,16
3325,ismaely,90,0,0,26
3326,biodamasceno,0,0,0,32
3327,guilhermenass,0,0,0,7
3328,vtlg,2,0,0,16
3329,ronaldoasilva,0,0,0,36
3330,andrejunqueira1,0,0,1,11
3331,LuizGMiranda,6,0,0,24
3332,bvaledev,68,2,0,28
3333,bwb0de,1,0,0,3
3334,damoclesgil,10,0,0,23
3335,guilhermebc,1,0,0,28
3336,dzvid,5,0,1,119
3337,MarcosCarneiro,10,0,0,20
3338,walison17,45,3,24,113
3339,douglasabnovato,857,51,91,82
3340,FelipeRRPereira,485,0,0,19
3341,HemersonBLG,44,0,0,13
3342,ventomacedo,0,0,0,0
3343,digitalbocca,100,0,6,66
3344,rafael-henrique-oliveira,0,0,0,10
3345,AndersWebDev,0,0,0,1
3346,michael-artes,0,0,0,16
3347,WilliamAbelo,0,0,0,8
3348,franfaccin,17,0,16,12
3349,brunojunqueira-alves,0,0,0,3
3350,danylo123,2,0,0,22
3351,Crisselton,0,0,0,0
3352,vcapretz,38,3,15,46
3353,pbruny,9,0,3,43
3354,gabriel-barreto,89,0,0,56
3355,robertoti,0,0,0,14
3356,viniazvd,141,13,15,88
3357,rafaellacerda,0,0,0,13
3358,brunowallisonf,5,0,0,53
3359,leonardo-anjos,151,0,0,50
3360,Azgrom,266,2,46,11
3361,leonardo-souza-dev,55,0,1,84
3362,roblimab,0,0,0,3
3363,fajusto,5,0,0,22
3364,GustavoSantosLima,70,0,2,26
3365,eniovalo,28,0,0,8
3366,jkavdev,35,0,0,36
3367,thainaviadroski,62,0,1,28
3368,rafaelsantanna,1,0,0,20
3369,gabrielespinheira,54,0,2,23
3370,s3mPr1linux,20,0,0,144
3371,simoesfelippe,23,0,2,4
3372,aldo774,0,0,0,43
3373,jardelkuhnen,6,0,0,71
3374,ViBrandao,0,0,0,3
3375,mateusvilione,0,0,0,22
3376,Lucasgms,0,0,0,43
3377,isaacken,4,0,0,26
3378,manuncorrea,8,0,1,84
3379,FlavioLimas,321,0,10,32
3380,devsuperman,1,7,1,20
3381,adroaldopagliari,0,0,0,117
3382,hevair,15,0,0,44
3383,marceloeliassantos,0,0,0,24
3384,edu-tomasi,22,0,0,18
3385,ronielramos,0,0,0,28
3386,Juliannotcg,0,0,0,18
3387,DioneB,15,0,1,26
3388,igorvidottof,0,0,0,27
3389,vitorlc,55,0,5,45
3390,JhonataVeronese,0,0,0,11
3391,juanpfc,0,0,0,9
3392,murdock18,11,0,0,13
3393,marcelosene,0,0,0,17
3394,Davillo,0,0,0,44
3395,GustavoGcdo,182,0,18,26
3396,imkk000,205,0,0,217
3397,d-klotz,3,0,0,45
3398,Wesleydno,10,0,0,10
3399,dfontoura,1,0,0,20
3400,fzabin,4,0,0,16
3401,iorrah,0,0,0,41
3402,MarceloSantanaCodigo,5,1,2,16
3403,frmichetti,66,1,0,49
3404,fernandodeabreupereira,123,0,5,11
3405,franckmedeiros,0,0,0,3
3406,Henriquepaisca,0,0,0,12
3407,loihanapo,0,0,0,1
3408,viniciusstroher,2,0,0,107
3409,JeffersonApolinario,0,0,0,1
3410,MateusAndrade,45,7,3,83
3411,bruunoromero,65,1,4,32
3412,glauberfc,0,2,0,58
3413,alvfig,4,1,1,14
3414,Neylanio,0,0,0,53
3415,ZairaCruz,0,0,0,21
3416,lidiop,0,0,0,2
3417,xtiurti,0,0,0,20
3418,rodrigorodriguessilva,30,0,0,35
3419,andersonprante,5,2,1,15
3420,orochasamuel,134,34,2,30
3421,lefweber,0,0,0,0
3422,devmozao,44,10,4,27
3423,victor-carlos,6,0,0,18
3424,Josias-Ribeiro,101,0,0,20
3425,raellage,0,0,0,29
3426,felipefanucchi,0,0,0,54
3427,marcusrall,0,0,0,13
3428,sum182,1,0,0,8
3429,josecarlosdw,184,0,0,18
3430,leandrorochapereira,5,0,1,7
3431,andre-dourado,6,0,0,33
3432,krismorte,0,0,0,47
3433,sry309,0,0,0,2361
3434,geeksilva97,135,0,17,93
3435,Newton-Duarte,1389,0,3,179
3436,lucasalvessm,11,0,0,24
3437,educontessi,2,0,0,10
3438,jpirees,1,0,0,21
3439,italofernandez,0,0,0,6
3440,alephjunio,0,0,0,21
3441,leonardolarocca,35,0,9,20
3442,mribeirogabriel,12,0,0,15
3443,ismael8000,0,0,0,48
3444,alp-garcia,0,0,0,4
3445,cahfelix,1,0,0,18
3446,andrericardofmelo,0,0,0,1
3447,matheusth,81,0,3,45
3448,angelolustosa,73,0,0,80
3449,rbastida,0,0,0,7
3450,emersoncantalice,0,0,0,14
3451,MateusAlvarenga,4,0,0,35
3452,assoares383,305,0,0,63
3453,marcosdissotti,10,0,1,14
3454,JotaMarcos,136,1,2,100
3455,ricardoesperidiao,0,0,0,6
3456,Gleyvison,0,0,0,2
3457,jairochaves2,9,12,5,49
3458,fabiomrd,0,0,0,13
3459,claitonneri,8,0,0,57
3460,FelipeEnne,182,0,1,150
3461,ByWilsonnn,0,0,0,1
3462,mlesouza,6,0,2,14
3463,fasjunior,7,0,0,6
3464,jtejadavilca,0,0,0,29
3465,lucascoelhosi,5,0,1,15
3466,pauloogliano,10,0,0,24
3467,rrocha83,0,0,0,0
3468,jpferreiradev,197,0,0,32
3469,dayesouza,55,0,45,7
3470,paulohenriquesn,239,1,1,21
3471,luidgisarto,0,0,0,10
3472,dionmauricio,0,0,0,64
3473,ramiresdallago,0,0,0,4
3474,johnatans,0,0,0,3
3475,JeffersonSchmitt,36,0,0,24
3476,rbrockgnn,0,0,0,0
3477,lucas-barbosa,124,2,0,26
3478,trandreluis,0,0,0,29
3479,willianmarquess,35,0,0,36
3480,afkklein,26,0,0,16
3481,viniceosm,60,0,0,79
3482,camilodsilva,1,1,0,34
3483,myllah,9,0,5,17
3484,salescamila,44,0,0,48
3485,virgilionkanu,69,0,0,40
3486,angelilton,39,0,0,42
3487,KrindgesJuliano,35,0,0,38
3488,jhonatasmatos,87,2,11,62
3489,dfsilvadev,1022,11,90,59
3490,karolinelemos,0,0,0,23
3491,TiagoAndreAlmeida,3,3,0,64
3492,ricardoham,7,0,0,34
3493,tiagocharo,1,0,0,63
3494,marcoiung,0,0,0,14
3495,fernandobd42,10,0,0,66
3496,guilhermesantoss,2,0,0,53
3497,broncasrafa,98,0,1,23
3498,giovani-anjos,0,0,0,10
3499,Ismael-Rios,50,0,0,1
3500,felipeaqnascimento,0,0,0,10
3501,adelima-lab,8,0,3,5
3502,adilsonsds,10,0,0,7
3503,felipesntr,139,0,1,38
3504,ovalves,194,0,0,30
3505,trickvg,41,0,0,44
3506,zekygomes,0,0,0,23
3507,velosojonathan5,11,0,0,14
3508,LuccasTraumer,125,0,6,68
3509,cassiolpaixao90,18,0,6,141
3510,leonardogm85,84,0,0,46
3511,mozafarimanesh,0,0,0,0
3512,frotaadriano,81,0,0,54
3513,mtheusrabelo,0,0,0,13
3514,lfkimura,0,0,0,43
3515,FabianaTavares,449,0,34,46
3516,paulodutra,345,0,0,64
3517,jhdavino,0,0,0,206
3518,naeliofreires,6,0,0,57
3519,everton-ribeiro,111,0,27,3
3520,gabrielpb88,501,0,13,35
3521,math-jam,0,0,0,25
3522,eltonnuness,2,0,0,45
3523,brunohenriquepj,0,0,0,23
3524,washingtonporto,3,0,1,8
3525,nguyentungg,162,0,0,75
3526,Hechprad,2,0,0,50
3527,vpcmps,8,0,0,15
3528,matiasev,0,0,0,6
3529,fsanlima,0,0,0,2
3530,GRMagic,76,1,10,43
3531,codigocarvalho,33,0,0,17
3532,Nicasiomarques,275,8,22,60
3533,diegorafaelss,0,0,0,2
3534,wosores,9,0,0,9
3535,alexalannunes,212,41,58,57
3536,joaoaugustodev,0,0,0,23
3537,ReniDelonzek,14,1,1,43
3538,ThallyssonKlein,1,0,0,41
3539,jhonsef,2,0,0,1
3540,jorgediasdsg,34,0,1,53
3541,igorjcl,5,0,0,1
3542,thelimarenan,0,0,0,17
3543,moelzanaty3,26,0,7,103
3544,Chavuks,0,0,0,1
3545,matheusdsm,141,2,2,9
3546,rodrigocsdev,36,0,0,3
3547,walacefex,297,0,0,117
3548,olciandro,0,0,0,5
3549,chrysramos,0,0,0,39
3550,rodrigueslg,24,0,0,27
3551,heregoesnoth,19,0,0,19
3552,ruancaetano,30,0,0,31
3553,anaherrmann,0,0,0,22
3554,IranNeto,2,0,0,33
3555,livioamorim,0,0,0,3
3556,heitormariano,104,0,4,51
3557,ocarlic,1,0,0,68
3558,rbkrebs,6,1,1,41
3559,jaimersoncorreia,0,0,0,39
3560,leo-sdc,0,0,0,5
3561,diegocacilha,0,0,0,11
3562,osergioneto,105,0,1,42
3563,gabrielferreiraa,7,0,0,56
3564,redhotcassiano,0,0,0,32
3565,felipesoares6,0,0,0,56
3566,adrianorp,0,0,0,4
3567,rafaellavm,0,0,0,80
3568,samuelpsouza,56,0,0,17
3569,robertosousa1,1,0,3,61
3570,code36u4r60,45,5,7,26
3571,jaimebs,2,0,0,45
3572,lucassoares,4,0,4,126
3573,RonildoSouza,23,0,0,20
3574,pabloykaro,7,1,2,30
3575,aledsgn,0,0,0,1
3576,ItaloMilagres,0,0,0,9
3577,uira182,0,0,0,28
3578,gnaslaniec,23,0,0,18
3579,dineikill,0,0,0,2
3580,Guilherme-Chinaglia,3,0,1,54
3581,ricardoasgs,1,0,0,72
3582,brunosilva,64,4,0,33
3583,fernandoamvj,0,0,0,30
3584,aipi,0,0,0,10
3585,PauloRodruigues,0,0,0,1
3586,Cahmoraes,704,2,0,92
3587,metratonpr,298,0,3,27
3588,fbmarina,0,0,0,3
3589,LincolnUeda,0,0,0,1
3590,flaviogf,369,0,0,58
3591,vitor-araujo25,2,0,0,18
3592,nicoestricanholi,0,0,0,1
3593,iagolaguna,3,0,0,51
3594,brennogb,0,0,0,9
3595,tiagobrunoBFR,22,0,1,20
3596,jeffersonmiranda0,0,0,0,32
3597,andrelucas95,0,0,0,11
3598,rodolfoestevam,0,0,0,54
3599,brunobarbosa96,0,0,0,34
3600,WillerAlbuquerque,0,0,0,4
3601,gideaoferreira,14,0,4,4
3602,RenanAdam,0,0,0,3
3603,roberthpereira,0,0,0,11
3604,CarolinaLimaLopes,0,0,0,8
3605,PedroWagnerBomfim,0,0,0,9
3606,lwazevedo,18,0,0,25
3607,mathvbarone,4,0,0,87
3608,fabioper,205,0,36,40
3609,amussagy,0,0,0,3
3610,Cavassoni,39,4,3,12
3611,igornfaustino,151,0,3,99
3612,Komido,11,0,0,31
3613,ThiagoCeber,0,0,0,5
3614,NealST,1,1,1,26
3615,jals990,0,0,0,24
3616,mateusalexandre,1,0,0,34
3617,leoribeiro2,0,0,0,48
3618,fabiosleal,0,0,0,14
3619,MatheusFerrazz,52,1,2,33
3620,nicolasaigner,102,0,6,89
3621,dogosinfo,4,0,0,9
3622,jeffersonbasilio86,0,0,0,2
3623,danielbiagi,2,0,0,4
3624,oHervis,6,0,0,29
3625,lipeprado,0,0,0,52
3626,viniciusbsneto,4,2,1,28
3627,georgefc,3,0,0,2
3628,huanchicayd,0,0,0,33
3629,lyandeveloper,41,0,5,46
3630,rodolfologan,4,0,0,11
3631,magaum,0,0,0,44
3632,joaopaulonunesm,25,0,4,16
3633,Renato-A,0,0,0,5
3634,caiocss,3,0,4,27
3635,regnerhenrique,0,0,0,15
3636,bharathkotari,0,0,0,16
3637,felipem3,0,0,0,16
3638,Leporoni,12,0,0,93
3639,cezarsg,1,0,0,17
3640,RafaelBoaventura,0,0,0,0
3641,rafaelluz-f,6,4,1,26
3642,ldaniellferreira,0,0,0,2
3643,ReidHolmes,0,0,0,9
3644,carloshkayser,50,0,3,22
3645,diogoaraujo,6,0,0,18
3646,silv4b,192,0,5,42
3647,jozimarback,103,0,0,46
3648,eduardonk9999,398,1,3,160
3649,MarcosAFincotto,0,0,0,29
3650,RubenJesusAzevedo,0,0,0,7
3651,ViniCouto,0,0,0,2
3652,nivaldobagagijr,0,0,0,16
3653,guiNovais,15,1,0,20
3654,wevernek,3,1,0,14
3655,RailsonTales,0,0,0,9
3656,rodolphonetto,1,0,0,19
3657,fabianoaz,0,0,0,18
3658,williansoaress,0,0,0,18
3659,andersonsaraiva,5,0,2,22
3660,eruizpy,12,0,15,62
3661,antoniorws,235,9,4,10
3662,wmiyake,0,0,0,40
3663,douglasrhs,0,0,0,10
3664,hugobarbato,2,0,0,17
3665,JacobbV,0,0,0,12
3666,desenv-marcelo-silva,6,0,0,46
3667,victormoretti,0,0,0,10
3668,brunosousadev,0,0,0,76
3669,allanShady,0,1,0,98
3670,eduardoraider,44,0,0,43
3671,jadson-passos,0,0,0,8
3672,wemerson20,0,0,0,8
3673,colantuomo,150,1,21,43
3674,caioamaralgit,13,1,1,12
3675,olaviolacerda,1,0,0,27
3676,ricosmall,383,1,0,73
3677,lgranja,0,0,0,1
3678,sjtorres,65,0,0,78
3679,jun1orDev,116,0,29,16
3680,lucasborges08,0,0,0,6
3681,nathaliareboucas,0,0,0,37
3682,agnertorres,0,0,0,21
3683,wosubtil,0,0,0,25
3684,mcachopas,1,0,0,7
3685,wallacefreitas,340,2,4,23
3686,josimar-junior,8,0,0,53
3687,devsegur,38,0,0,21
3688,rayque,6,0,0,44
3689,Mytsu,1,0,0,28
3690,WilliamMajanja-zz,0,0,0,346
3691,ArthurPiratuba,32,0,0,10
3692,henriquegomes6,2,0,2,27
3693,arikardnoir,16,0,1,37
3694,fhsbatista,273,30,5,96
3695,LeonardoMaran,0,0,0,778
3696,LucasPyBecker,0,0,0,1
3697,nathaliapavan,53,0,4,36
3698,ciro-stodulski,16,1,15,7
3699,Luisfdc,0,0,0,17
3700,LHenrique42,0,0,0,31
3701,izepon,17,0,0,33
3702,fabiostefani,148,1,0,65
3703,richardwm91,2,0,0,21
3704,robsonamendonca,231,2,11,200
3705,alexandremcti,45,0,2,32
3706,HugoPetla,19,0,0,2
3707,gustavogomes10,0,0,0,2
3708,eugeniazapata,0,0,0,1
3709,HUGO-ALEXANDRO,0,0,0,0
3710,michellehorn,63,0,2,32
3711,raulfernando,2,0,4,13
3712,matheusmartinsdev,12,0,0,15
3713,juniorgetsoftware,0,0,0,87
3714,tabatagc,0,0,0,20
